classification_key,source_row_id,field,campaign_raw,campaign_canonical,campaign_start_year,campaign_code,well_raw,well_canonical,mapping_method,mapping_confidence,mapping_source,l0_id,l0_desc,l1_id,l1_desc,l2_id,l2_desc,l3_id,l3_desc,l4_id,l4_desc,l5_id,l5_desc,wbs_family_tag,family_group_key,classification,driver_family,budget_usd,release_usd,released_usd,committed_usd,actual_usd,source_sheet,source_workbook,source_field_campaign_year
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020215-D235301,98616b9d903ca262,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020215-D235301,Supervision,Supervision,supervision,well_tied,well_scope,0,0,0,0,100847.090000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020214-D235301,794e8d66a445e274,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020214-D235301,Open Hole Electrical Logging Service,Open Hole Electrical Logging Service,open_hole_electrical_logging_service,well_tied,well_scope,0,0,0,0,249600.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020213-D235301,a58675649a0cc469,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020213-D235301,Mud Logging Service,Mud Logging Service,mud_logging_service,well_tied,well_scope,0,0,0,0,70250.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020247-D235301,4d8dcf54de1d8573,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020247-D235301,Coring,Coring,coring,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020212-D235301,d3018121c812aeb2,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020212-D235301,"Cement, Cementing & Pump Fees","Cement, Cementing & Pump Fees",cement_cementing_pump_fees,well_tied,well_scope,0,0,0,0,472474.630000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020211-D235301,c68a6c0941fe048b,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020211-D235301,Casing Installation,Casing Installation,casing_installation,well_tied,well_scope,0,0,0,0,67671.800000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020210-D235301,8b1198240cf7db04,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020210-D235301,Directional Drilling & Surveys,Directional Drilling & Surveys,directional_drilling_surveys,well_tied,well_scope,0,0,0,0,566232.970000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020209-D235301,17f79a2e50c4e70a,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020209-D235301,Equipment Rental,Equipment Rental,equipment_rental,well_tied,well_scope,0,0,0,0,582091.740000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020208-D235301,21d7234abfdd9bdc,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020208-D235301,"Bits, Reamer and Core heads","Bits, Reamer and Core heads",bits_reamer_and_core_heads,well_tied,well_scope,0,0,0,0,116360.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020207-D235301,5dffda15501f8441,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020207-D235301,"Mud, Chemical and Engineering Service","Mud, Chemical and Engineering Service",mud_chemical_and_engineering_service,well_tied,well_scope,0,0,0,0,444820.500000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020205-D235301,792192dd0c321b6f,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020205-D235301,Contract Rig,Contract Rig,contract_rig,well_tied,well_scope,0,0,0,0,977166.300000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010202-D235301|E530-30101020204-D235301,c16a1cfb6b68a64a,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010202-D235301,E530-301010202-D235301,E530-30101020204-D235301,Service Lines & Communication,Service Lines & Communication,service_lines_communication,well_tied,well_scope,0,0,0,0,1500.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010201-D235301|E530-30101020160-D235301,7dd7b640b91d91bc,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010201-D235301,E530-301010201-D235301,E530-30101020160-D235301,Consumables,Consumables,consumables,well_tied,well_scope,0,0,0,0,17937.450000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010261-D235301|E530-30101026162-D235301,2cfd970ecd4ab280,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010261-D235301,E530-301010261-D235301,E530-30101026162-D235301,Casing Repair & Modif,Casing Repair & Modif,casing_repair_modif,well_tied,well_scope,0,0,0,0,212268.850000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010261-D235301|E530-30101026193-D235301,bdde3014b6e3e361,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010261-D235301,E530-301010261-D235301,E530-30101026193-D235301,Asset Transfer,Asset Transfer,asset_transfer,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010261-D235301|E530-30101026118-D235301,46d973cc9546da35,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010261-D235301,E530-301010261-D235301,E530-30101026118-D235301,Fuel & Lubricants,Fuel & Lubricants,fuel_lubricants,well_tied,well_scope,0,0,0,0,491709.180000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010261-D235301|E530-30101026102-D235301,8160b4b0fbd616c3,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010261-D235301,E530-301010261-D235301,E530-30101026102-D235301,Equipment Rental,Equipment Rental,equipment_rental,well_tied,well_scope,0,0,0,0,79581.860000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010102-D235301|E530-301010261-D235301|E530-30101026101-D235301,3c823a112ca40081,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 2,DRJ-54,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010102-D235301,E530-3010102-D235301,E530-301010261-D235301,E530-301010261-D235301,E530-30101026101-D235301,Casing,Casing,casing,well_tied,well_scope,0,0,0,0,555950.620000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010161-D235301|E530-301016101-D235301|E530-30101610123-D235301,3bd86974e83f2613,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010161-D235301,E530-3010161-D235301,E530-301016101-D235301,E530-301016101-D235301,E530-30101610123-D235301,Rig Skid,Rig Skid,rig_skid,hybrid,rig_skid_count,0,0,0,0,103749.540000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010156-D235301|E530-301015604-D235301|E530-30101560423-D235301,14c206d25065ea9a,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010156-D235301,E530-3010156-D235301,E530-301015604-D235301,E530-301015604-D235301,E530-30101560423-D235301,Rig Move,Rig Move,rig_move,hybrid,interpad_move_count,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010156-D235301|E530-301015603-D235301|E530-30101560323-D235301,22f1ebb132f3f93c,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010156-D235301,E530-3010156-D235301,E530-301015603-D235301,E530-301015603-D235301,E530-30101560323-D235301,Rig Move,Rig Move,rig_move,hybrid,interpad_move_count,0,0,0,0,362861.520000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010156-D235301|E530-301015602-D235301|E530-30101560223-D235301,b94c424c979d4d47,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010156-D235301,E530-3010156-D235301,E530-301015602-D235301,E530-301015602-D235301,E530-30101560223-D235301,Rig Move,Rig Move,rig_move,hybrid,interpad_move_count,0,0,0,0,629396.870000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010156-D235301|E530-301015601-D235301|E530-30101560123-D235301,3bb92304014e5dfa,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010156-D235301,E530-3010156-D235301,E530-301015601-D235301,E530-301015601-D235301,E530-30101560123-D235301,Rig Move,Rig Move,rig_move,hybrid,interpad_move_count,0,0,0,0,565608.620000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010169-D235301|E530-301016967-D235301|E530-30101696706-D235301,29104911e92607e6,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010169-D235301,E530-3010169-D235301,E530-301016967-D235301,E530-301016967-D235301,E530-30101696706-D235301,Rig Mobilization,Rig Mobilization,rig_mobilization,campaign_tied,campaign_logistics,0,0,0,0,1041966.780000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010169-D235301|E530-301016903-D235301|E530-30101690306-D235301,32afce248672bfad,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010169-D235301,E530-3010169-D235301,E530-301016903-D235301,E530-301016903-D235301,E530-30101690306-D235301,Rig Mobilization,Rig Mobilization,rig_mobilization,campaign_tied,campaign_logistics,0,0,0,0,2443898.790000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010101-D235301|E530-301010102-D235301|E530-30101010224-D235301,4f070a573bdcbd74,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 1,DRJ-STEAM 1,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010101-D235301,E530-3010101-D235301,E530-301010102-D235301,E530-301010102-D235301,E530-30101010224-D235301,Explosive Handling & Permitting,Explosive Handling & Permitting,explosive_handling_permitting,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010101-D235301|E530-301010102-D235301|E530-30101010298-D235301,4781834500a3bc72,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 1,DRJ-STEAM 1,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010101-D235301,E530-3010101-D235301,E530-301010102-D235301,E530-301010102-D235301,E530-30101010298-D235301,API non API Machine Shop Service,API non API Machine Shop Service,api_non_api_machine_shop_service,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010101-D235301|E530-301010102-D235301|E530-30101010297-D235301,9baa9cfb3e012ac1,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 1,DRJ-STEAM 1,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010101-D235301,E530-3010101-D235301,E530-301010102-D235301,E530-301010102-D235301,E530-30101010297-D235301,Welding Service,Welding Service,welding_service,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010101-D235301|E530-301010102-D235301|E530-30101010296-D235301,531bb67208cfdf2c,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 1,DRJ-STEAM 1,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010101-D235301,E530-3010101-D235301,E530-301010102-D235301,E530-301010102-D235301,E530-30101010296-D235301,Vehicle Inspection,Vehicle Inspection,vehicle_inspection,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010101-D235301|E530-301010102-D235301|E530-30101010295-D235301,311e67369efea12a,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 1,DRJ-STEAM 1,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010101-D235301,E530-3010101-D235301,E530-301010102-D235301,E530-301010102-D235301,E530-30101010295-D235301,Rig Inspection,Rig Inspection,rig_inspection,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010101-D235301|E530-301010102-D235301|E530-30101010294-D235301,04fe1de075d3177c,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 1,DRJ-STEAM 1,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010101-D235301,E530-3010101-D235301,E530-301010102-D235301,E530-301010102-D235301,E530-30101010294-D235301,NDT Inspection,NDT Inspection,ndt_inspection,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010101-D235301|E530-301010102-D235301|E530-30101010220-D235301,8a486698cae1e704,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 1,DRJ-STEAM 1,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010101-D235301,E530-3010101-D235301,E530-301010102-D235301,E530-301010102-D235301,E530-30101010220-D235301,"Drilling Safety, Health & Environment","Drilling Safety, Health & Environment",drilling_safety_health_environment,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010101-D235301|E530-301010102-D235301|E530-30101010217-D235301,e9c1cebb69e152ac,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 1,DRJ-STEAM 1,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010101-D235301,E530-3010101-D235301,E530-301010102-D235301,E530-301010102-D235301,E530-30101010217-D235301,Other Transportation,Other Transportation,other_transportation,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010101-D235301|E530-301010102-D235301|E530-30101010216-D235301,ad58d6df5b5862d9,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 1,DRJ-STEAM 1,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010101-D235301,E530-3010101-D235301,E530-301010102-D235301,E530-301010102-D235301,E530-30101010216-D235301,Land Transportation,Land Transportation,land_transportation,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010101-D235301|E530-301010102-D235301|E530-30101010215-D235301,b99a9409243800dd,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 1,DRJ-STEAM 1,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010101-D235301,E530-3010101-D235301,E530-301010102-D235301,E530-301010102-D235301,E530-30101010215-D235301,Supervision,Supervision,supervision,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010101-D235301|E530-301010102-D235301|E530-30101010214-D235301,86576c49e28b89b6,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 1,DRJ-STEAM 1,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010101-D235301,E530-3010101-D235301,E530-301010102-D235301,E530-301010102-D235301,E530-30101010214-D235301,Open Hole Electrical Logging Service,Open Hole Electrical Logging Service,open_hole_electrical_logging_service,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010101-D235301|E530-301010102-D235301|E530-30101010213-D235301,ff109bd77a5b840b,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 1,DRJ-STEAM 1,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010101-D235301,E530-3010101-D235301,E530-301010102-D235301,E530-301010102-D235301,E530-30101010213-D235301,Mud Logging Service,Mud Logging Service,mud_logging_service,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
DARAJAT|E530-30101-D235301|E530-3010101-D235301|E530-301010102-D235301|E530-30101010247-D235301,9563f09b50c39b01,DARAJAT,DRJ 2023,DARAJAT_2023_2024,2023,E530-30101-D235301,DRJ-STEAM 1,DRJ-STEAM 1,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D235301,E530-30-D235301,E530-30101-D235301,E530-30101-D235301,E530-3010101-D235301,E530-3010101-D235301,E530-301010102-D235301,E530-301010102-D235301,E530-30101010247-D235301,Coring,Coring,coring,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2023
